SMILES,SA,LogP,MW,NumHeavyAtoms,lowest_mode1_affinity,pareto_rank
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccnc(N)c4)c(=O)oc3c2C)OC1(C)C,4.459471020716906,2.788240000000001,608.6040000000002,44,-8.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4cccc(CN)c4)c(=O)oc3c2C)OC1(C)C,4.39408690661938,3.596440000000002,608.6440000000002,44,-8.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nncnc4N)c(=O)oc3c2C)OC1(C)C,4.639993742482673,1.99294,567.5550000000002,41,-7.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C=CC(C)N)c(=O)oc3c2C)OC1(C)C,4.711998758394326,2.9191400000000014,542.5850000000003,39,-5.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(C)CCCCN)c(=O)oc3c2C)OC1(C)C,4.48913993203581,2.729440000000001,587.6700000000003,42,-6.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Oc4ccc(C(=O)NCCN)cc4)c(=O)oc3c2C)OC1(C)C,4.4206769061566575,3.039540000000001,651.6690000000002,47,-6.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)N4CCC(N)C4)c(=O)oc3c2C)OC1(C)C,4.626043882945726,1.66084,599.6370000000003,43,-8.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C[C@@H](N)[C@H](C)O)c(=O)oc3c2C)OC1(C)C,4.767489053023805,1.8093399999999995,560.6000000000003,40,-7.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COc4cccc(C(=O)NCCN)c4)c(=O)oc3c2C)OC1(C)C,4.455389461281163,2.8262400000000003,665.6960000000003,48,-8.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(C)S(=O)(=O)N4CC(N)C4)c(=O)oc3c2C)OC1(C)C,4.698578948605722,0.878240000000001,650.7070000000002,45,-6.7,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)CN4CCNS4(=O)=O)c(=O)oc3c2C)OC1(C)C,5.029367364576874,0.7085400000000013,636.6800000000002,44,-7.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NS(=O)(=O)c4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,4.445599549291067,2.941740000000001,643.671,45,-8.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccn(CCN)n4)c(=O)oc3c2C)OC1(C)C,4.565863722832719,2.3809400000000007,582.6100000000002,42,-8.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N[C@H](CO)[C@@H](C)O)c(=O)oc3c2C)OC1(C)C,4.810751851677617,1.7123399999999995,576.5990000000002,41,-6.8,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4cc(C(N)=O)c(N)n4)c(=O)oc3c2C)OC1(C)C,4.631192946972471,1.48464,611.6080000000002,44,-8.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)[C@@H]4C[C@H]4N)c(=O)oc3c2C)OC1(C)C,4.958545851403167,1.93934,558.5840000000002,40,-7.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(O)C(CN)CO)c(=O)oc3c2C)OC1(C)C,4.865460375586142,1.1593399999999998,576.5990000000003,41,-6.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CC4CN)c(=O)oc3c2C)OC1(C)C,4.766613031984845,2.620940000000001,542.5850000000003,39,-7.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4c(N)c(=O)[nH]c(=O)n4C)c(=O)oc3c2C)OC1(C)C,4.684259650269172,1.19494,612.5920000000001,44,-7.4,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4cc(N)c(=O)n(C)c4=O)c(=O)oc3c2C)OC1(C)C,4.664739837791052,1.04964,626.6190000000001,45,-7.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCc4ccccc4N)c(=O)oc3c2C)OC1(C)C,4.379974521655897,3.719940000000002,594.6170000000002,43,-8.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4ccccc4C)c(=O)oc3c2C)OC1(C)C,4.367403610214396,4.479260000000004,592.6450000000002,43,-8.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCC(CN)(CO)CO)c(=O)oc3c2C)OC1(C)C,4.722121048432287,0.8672400000000002,606.6250000000002,43,-6.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4C(C)C4N)c(=O)oc3c2C)OC1(C)C,4.8716265052469545,2.61934,542.5850000000003,39,-6.1,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4nnc(N)[nH]c4=O)c(=O)oc3c2C)OC1(C)C,4.733704921664661,1.210039999999999,597.5810000000001,43,-8.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cc4nc(C)nc(N)n4)c(=O)oc3c2C)OC1(C)C,4.587760593111858,2.22516,595.6090000000003,43,-8.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)/C=C\CO)c(=O)oc3c2C)OC1(C)C,4.815660682342603,2.10704,558.5840000000002,40,-7.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)CCCO)c(=O)oc3c2C)OC1(C)C,4.631705001326372,2.3310400000000007,560.6000000000003,40,-6.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cccc(Cl)c4)c(=O)oc3c2C)OC1(C)C,4.358727648562161,4.955740000000004,599.0360000000001,42,-7.3,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(N)(C#N)CO)c(=O)oc3c2C)OC1(C)C,4.9143099350581,1.3146199999999992,571.5830000000003,41,-5.6,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C#CCC(O)CN)c(=O)oc3c2C)OC1(C)C,4.848733138206303,1.61994,570.5950000000003,41,-7.2,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)Nc4cccc(N)c4)c(=O)oc3c2C)OC1(C)C,4.3956551959654,3.322140000000002,621.6430000000001,45,-7.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCc4ccncc4)c(=O)oc3c2C)OC1(C)C,4.415105581637044,3.5658400000000023,579.6060000000002,42,-7.9,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(O)CCN)c(=O)oc3c2C)OC1(C)C,4.643535205984099,1.81094,560.6000000000003,40,-7.0,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCCOCCN)c(=O)oc3c2C)OC1(C)C,4.471130964212029,2.3029400000000004,590.6260000000003,42,-7.5,6
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(C(O)CO)n4ccc(N)nc4=O)c(=O)oc3c2C)OC1(C)C,5.045810009181555,0.6402399999999993,656.6450000000001,47,-8.3,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CC4C)c(=O)oc3c2C)OC1(C)C,4.839945787453674,2.752540000000001,542.5850000000003,39,-7.0,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccc(Oc5ccccc5)cc4)c(=O)oc3c2C)OC1(C)C,4.343532464944168,6.094640000000005,656.6880000000001,48,-8.1,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCN4CCN(CCCCN)CC4)c(=O)oc3c2C)OC1(C)C,4.4984476046303525,2.2940400000000007,672.7760000000002,48,-7.5,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4[C@@H](N)[C@H](O)CS4(=O)=O)c(=O)oc3c2C)OC1(C)C,5.19269111623541,0.7164400000000001,622.6490000000001,43,-6.5,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C([C@H](O)CO)n4ccc(N)nc4=O)c(=O)oc3c2C)OC1(C)C,5.045810009181555,0.6402399999999993,656.6450000000001,47,-6.2,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4C(N)C(O)CS4(=O)=O)c(=O)oc3c2C)OC1(C)C,5.19269111623541,0.7164400000000001,622.6490000000001,43,-7.1,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccc(Cc5ccccc5)cc4)c(=O)oc3c2C)OC1(C)C,4.345032977764679,5.893140000000005,654.7160000000001,48,-8.7,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(-c5ccc(N)cc5)cc4)c(=O)oc3c2C)OC1(C)C,4.345761319183444,5.474940000000004,640.6890000000001,47,-9.1,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C#CCCl)c(=O)oc3c2C)OC1(C)C,4.624405677032553,3.149040000000001,545.9720000000002,38,-6.8,7
CCCc1ccc(Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)cc1,4.359935708637034,5.254840000000004,606.6720000000003,44,-7.2,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(C)C(=O)CCN(C)C(=O)CN)c(=O)oc3c2C)OC1(C)C,4.661822838225801,1.3243400000000016,658.7050000000002,47,-7.2,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccc(Br)cc4)c(=O)oc3c2C)OC1(C)C,4.3595894522756895,5.064840000000004,643.487,42,-7.3,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4n[nH]cc4N)c(=O)oc3c2C)OC1(C)C,4.722365339287505,2.53104,554.5560000000002,40,-8.2,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(S(=O)(=O)NCCN)cc4)c(=O)oc3c2C)OC1(C)C,4.476999055599345,2.462740000000001,671.7250000000001,47,-8.7,7
CNS(=O)(=O)N(CCN)c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.783349654839143,0.7880400000000025,624.6690000000003,43,-6.7,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(N4C(=O)C(N)CN4C)c(=O)oc3c2C)OC1(C)C,4.9104554788428185,1.0794399999999995,586.5980000000002,42,-6.5,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cccc5ccccc45)c(=O)oc3c2C)OC1(C)C,4.351316220424812,5.4555400000000045,614.6510000000001,45,-8.8,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(=O)Nc4ccc(OCCN)cc4)c(=O)oc3c2C)OC1(C)C,4.4230727464170805,3.077440000000001,665.6960000000003,48,-6.3,7
CCc1cccc(Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)c1,4.374487255980394,4.864740000000004,592.6450000000002,43,-7.3,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)N4CCC(N)CC4)c(=O)oc3c2C)OC1(C)C,4.533691300183762,2.191439999999999,628.6790000000002,45,-8.4,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCNC(=O)COc4ccc(N)cc4)c(=O)oc3c2C)OC1(C)C,4.45041317441014,2.87864,665.6960000000003,48,-8.5,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4cccc(S(N)(=O)=O)c4)c(=O)oc3c2C)OC1(C)C,4.462176659985252,2.949740000000001,643.671,45,-8.4,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CCCCCCl)c(=O)oc3c2C)OC1(C)C,4.439182542084707,4.510340000000004,578.0580000000003,40,-7.6,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)COCCOCCN)c(=O)oc3c2C)OC1(C)C,4.61153186083801,1.59384,648.6620000000004,46,-7.6,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(CO)(CO)CO)c(=O)oc3c2C)OC1(C)C,4.769472527722227,0.9339399999999992,606.6250000000002,43,-6.5,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC4CCCCCC4)c(=O)oc3c2C)OC1(C)C,4.4047706703944405,4.693440000000004,584.6660000000004,42,-7.4,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC=CCCl)c(=O)oc3c2C)OC1(C)C,4.594297002713612,3.8962400000000033,562.0150000000002,39,-7.7,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(N)c4nnnn4C)c(=O)oc3c2C)OC1(C)C,4.802371131967892,1.3247399999999998,598.6130000000002,43,-8.3,7
CCCCCCCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.398506693655,4.9410400000000045,586.6820000000002,42,-7.3,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCCOCCN(C)CCN)c(=O)oc3c2C)OC1(C)C,4.584037702168874,1.8446400000000005,633.6950000000003,45,-7.1,7
COc1ccc(C(=O)NCc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)cc1N,4.4355614885152645,3.07954,651.6690000000001,47,-7.9,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Nc4ccc(NC(C)=O)cc4)c(=O)oc3c2C)OC1(C)C,4.367316362218502,4.260740000000003,621.643,45,-8.0,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCc4ccc(F)cc4)c(=O)oc3c2C)OC1(C)C,4.368341004980036,4.352440000000003,610.6350000000001,44,-8.4,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4OCC4(O)CN)c(=O)oc3c2C)OC1(C)C,4.976052731540998,1.3198399999999997,574.5830000000003,41,-6.7,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4CC4(N)CO)c(=O)oc3c2C)OC1(C)C,4.944206343073207,1.7358399999999998,558.5840000000003,40,-7.5,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)CN(C)CC4O)c(=O)oc3c2C)OC1(C)C,5.027171681489254,1.0190400000000004,587.6260000000002,42,-8.4,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C#CC(C)(C)N)c(=O)oc3c2C)OC1(C)C,4.682175875418039,2.64754,554.5960000000002,40,-7.6,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4nn[nH]c4N)c(=O)oc3c2C)OC1(C)C,4.758839742903811,1.18904,612.5960000000001,44,-7.8,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(N)ccn4)c(=O)oc3c2C)OC1(C)C,4.470902796260753,3.2029400000000017,565.5790000000002,41,-7.4,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cc(N)ccc4C)c(=O)oc3c2C)OC1(C)C,4.404815651099353,4.116360000000002,578.6180000000003,42,-8.8,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(CN)N4CCNS4(=O)=O)c(=O)oc3c2C)OC1(C)C,5.037568903038413,0.7085400000000013,636.6800000000002,44,-7.3,7
CCOc1ccccc1Nc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.368961812041825,4.701040000000004,608.6440000000002,44,-6.0,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4OC[C@H](N)[C@@H]4O)c(=O)oc3c2C)OC1(C)C,5.006020976806806,1.3182399999999996,574.5830000000002,41,-7.4,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CN(CCO)CCCCN)c(=O)oc3c2C)OC1(C)C,4.5608832266927495,2.0919399999999992,617.6960000000003,44,-6.9,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(C)(N)C(O)CO)c(=O)oc3c2C)OC1(C)C,4.960421165606932,1.0858399999999997,576.5990000000003,41,-5.7,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCc4cccnc4)c(=O)oc3c2C)OC1(C)C,4.432756166775483,3.608340000000002,593.6330000000002,43,-7.8,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)c4[nH]c(=O)[nH]c(=O)c4N)c(=O)oc3c2C)OC1(C)C,4.723338618434765,0.8745399999999998,656.6010000000001,47,-8.5,7
C#CC(c1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O)C(N)CO,4.982877007602773,1.5951399999999991,570.5950000000003,41,-7.5,7
COCc1ccc(Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)cc1,4.37975613738861,4.448740000000003,608.6440000000002,44,-7.2,7
CCC(CC)Nc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.488918688873698,4.159240000000002,558.6280000000003,40,-7.0,7
CNC(=O)N1CC(N)(c2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)C1,4.752498991709169,1.3677399999999995,600.6250000000001,43,-6.6,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4(N)COCC4O)c(=O)oc3c2C)OC1(C)C,5.018896687584953,1.103839999999999,574.5830000000003,41,-6.4,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCOCCOCCO)c(=O)oc3c2C)OC1(C)C,4.560802543441575,1.9961399999999991,620.6520000000003,44,-6.9,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(N)CN4CCC4)c(=O)oc3c2C)OC1(C)C,4.614746737107401,2.26424,571.6270000000003,41,-6.7,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4cncnc4N)c(=O)oc3c2C)OC1(C)C,4.522373728867969,2.5979400000000004,566.5670000000002,41,-7.3,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(C)[C@@H](C)N)c(=O)oc3c2C)OC1(C)C,4.728904908332796,3.009440000000001,544.6010000000002,39,-7.2,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCCc4ccc(Cl)cc4)c(=O)oc3c2C)OC1(C)C,4.365410614059481,4.866740000000004,627.09,44,-8.1,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(Cn4c(=O)cc(N)n(C)c4=O)c(=O)oc3c2C)OC1(C)C,4.67181159062838,1.04964,626.6190000000001,45,-7.0,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4nc(C(=O)NCCN)n[nH]4)c(=O)oc3c2C)OC1(C)C,4.746372689761926,1.0323400000000005,626.6230000000002,45,-8.0,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(C)(C)C)c(=O)oc3c2C)OC1(C)C,4.509348952341117,4.016740000000003,558.6280000000003,40,-6.8,7
CCN(CCO)CCNc1c(O)c2ccc(O[C@@H]3OC(C)(C)[C@H](OC)[C@@H](OC(=O)c4ccc(C)[nH]4)[C@H]3O)c(C)c2oc1=O,4.556389667427372,2.28484,603.6690000000002,43,-7.2,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(CN)CNS(C)(=O)=O)c(=O)oc3c2C)OC1(C)C,4.760034695785722,1.1502400000000013,623.6810000000002,43,-7.4,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CNC(=O)c4c(N)cnn4C)c(=O)oc3c2C)OC1(C)C,4.59710011214285,1.80444,625.6350000000001,45,-8.3,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NCC(O)C(C)O)c(=O)oc3c2C)OC1(C)C,4.82001505334082,1.7123399999999995,576.5990000000002,41,-7.1,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C(C#CCN)CO)c(=O)oc3c2C)OC1(C)C,4.887486297546961,1.5967399999999998,570.5950000000003,41,-7.4,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(OCC(O)CCCN)c(=O)oc3c2C)OC1(C)C,4.624446272717137,2.0373399999999995,590.6260000000003,42,-7.8,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(COC(=O)CC(O)CN)c(=O)oc3c2C)OC1(C)C,4.701459578462726,1.3116399999999993,604.6090000000003,43,-7.4,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(C4OC[C@@H](N)[C@@H]4O)c(=O)oc3c2C)OC1(C)C,5.006020976806806,1.3182399999999996,574.5830000000002,41,-7.7,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4coc(N)n4)c(=O)oc3c2C)OC1(C)C,4.620514290336455,2.7959400000000008,555.5400000000002,40,-7.1,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(-c4ccc(C(N)=O)c(N)n4)c(=O)oc3c2C)OC1(C)C,4.541640639280162,2.3018400000000003,608.6040000000002,44,-8.1,7
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(CC(C)=CCN)c(=O)oc3c2C)OC1(C)C,4.617245858951327,3.006240000000002,556.6120000000003,40,-6.9,7
